Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,season,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
I1,2013-12-15,Genoa,Atalanta,1.0,1.0,D,0.0,0.0,D,13.0,15.0,3.0,4.0,10.0,13.0,10.0,8.0,0.0,2.0,0.0,0.0,2.15,3.25,3.4,2.1,3.25,3.6,2013,1,1,13,17.0,15.0,19,2.6666666666666665,9.11395263671875,16.0,5.333333333333333,8.4329833984375,18.0,5.666666666666667,8.53607177734375,5,4,6,0,0,1,11,10.0,21.0,17,1.0,4.84423828125,16.0,5.333333333333333,6.98663330078125,20.0,4.0,12.97674560546875,5,2,8,0,0,1,A
I1,2013-12-15,Parma,Cagliari,0.0,0.0,D,0.0,0.0,D,10.0,18.0,2.0,4.0,13.0,17.0,5.0,3.0,4.0,4.0,0.0,0.0,1.8,3.6,4.33,1.83,3.4,4.5,2013,1,1,6,11.0,15.0,18,2.0,5.97967529296875,22.0,7.333333333333333,9.73687744140625,24.0,7.0,12.5904541015625,4,6,5,0,0,1,15,12.0,20.0,18,1.0,3.5992431640625,17.0,5.666666666666667,4.71923828125,23.0,5.333333333333333,12.21844482421875,4,6,5,0,1,0,A
I1,2013-12-15,Chievo,Sampdoria,0.0,1.0,A,0.0,1.0,A,11.0,9.0,6.0,2.0,15.0,23.0,7.0,3.0,4.0,5.0,0.0,0.0,2.25,3.0,3.5,2.2,3.1,3.5,2013,0,3,16,13.0,22.0,15,2.6666666666666665,6.93951416015625,12.0,4.0,3.22320556640625,18.0,4.333333333333333,8.72869873046875,4,3,8,0,1,0,12,15.0,21.0,14,2.0,6.48980712890625,17.0,5.666666666666667,8.09515380859375,24.0,7.0,10.3514404296875,3,5,7,0,0,1,A
I1,2013-12-15,Fiorentina,Bologna,3.0,0.0,H,2.0,0.0,H,18.0,8.0,8.0,4.0,10.0,11.0,6.0,6.0,2.0,1.0,0.0,0.0,1.44,4.33,7.0,1.36,4.75,8.25,2013,3,0,4,4.0,21.0,27,4.333333333333333,13.319091796875,29.0,9.666666666666666,14.17578125,20.0,8.333333333333334,8.7662353515625,8,3,4,0,1,0,19,14.0,15.0,12,1.6666666666666667,5.1141357421875,16.0,5.333333333333333,6.756103515625,28.0,7.0,14.0614013671875,2,6,7,0,0,1,A
I1,2013-12-15,Udinese,Torino,0.0,2.0,A,0.0,0.0,D,20.0,7.0,3.0,3.0,12.0,13.0,6.0,2.0,2.0,3.0,0.0,0.0,1.91,3.4,4.0,1.95,3.3,4.0,2013,0,3,14,5.0,21.0,17,1.3333333333333333,4.56219482421875,15.0,5.0,6.69219970703125,19.0,4.333333333333333,12.15869140625,5,2,8,1,0,0,7,16.0,15.0,19,2.0,7.0474853515625,24.0,8.0,10.5548095703125,23.0,6.333333333333333,12.85491943359375,4,7,4,1,0,0,A
I1,2013-12-16,Milan,Roma,2.0,2.0,D,1.0,1.0,D,11.0,14.0,4.0,4.0,13.0,13.0,4.0,7.0,4.0,2.0,0.0,0.0,2.3,3.3,3.1,2.35,3.3,3.0,2013,1,1,8,3.0,23.0,18,2.3333333333333335,7.88922119140625,23.0,7.666666666666667,14.42181396484375,23.0,7.333333333333333,14.73492431640625,4,6,5,0,0,2,2,6.0,21.0,37,5.666666666666667,15.9306640625,29.0,9.666666666666666,12.16571044921875,5.0,5.0,2.92132568359375,11,4,0,0,0,1,A
I1,2013-12-21,Livorno,Udinese,1.0,2.0,A,1.0,1.0,D,14.0,14.0,4.0,4.0,11.0,20.0,3.0,4.0,3.0,2.0,0.0,0.0,3.1,3.1,2.4,3.1,3.1,2.4,2013,0,3,20,,6.0,13,1.3333333333333333,4.361572265625,15.0,5.0,5.878814697265625,27.0,5.666666666666667,15.44879150390625,3,4,9,0,1,0,14,5.0,6.0,17,1.3333333333333333,3.527191162109375,15.0,5.0,6.295318603515625,21.0,5.0,12.968017578125,5,2,9,0,1,0,
I1,2013-12-21,Cagliari,Napoli,1.0,1.0,D,1.0,1.0,D,10.0,10.0,4.0,2.0,13.0,14.0,4.0,6.0,2.0,2.0,0.0,0.0,3.5,3.4,2.05,3.8,3.5,1.95,2013,1,1,15,12.0,6.0,19,1.3333333333333333,4.44805908203125,17.0,5.666666666666667,4.828369140625,23.0,5.333333333333333,12.628753662109375,4,7,5,0,1,0,3,2.0,6.0,35,5.0,15.2413330078125,35.0,11.666666666666666,15.168212890625,19.0,7.333333333333333,10.876251220703125,11,2,3,1,0,0,A
I1,2013-12-22,Verona,Lazio,4.0,1.0,H,2.0,1.0,H,13.0,18.0,7.0,9.0,7.0,13.0,1.0,10.0,1.0,2.0,0.0,0.0,2.7,3.2,2.63,2.75,3.2,2.55,2013,3,0,10,,8.0,26,1.6666666666666667,5.884765625,27.0,9.0,12.37841796875,25.0,6.333333333333333,17.3443603515625,8,2,6,0,1,0,9,7.0,7.0,20,1.3333333333333333,6.06671142578125,21.0,7.0,8.12445068359375,22.0,5.0,13.01092529296875,5,5,6,5,0,0,
I1,2013-12-22,Torino,Chievo,4.0,1.0,H,1.0,1.0,D,12.0,9.0,6.0,3.0,12.0,13.0,6.0,7.0,2.0,2.0,0.0,0.0,1.83,3.3,4.75,1.75,3.5,4.75,2013,3,0,7,16.0,7.0,22,3.0,8.98468017578125,26.0,8.666666666666666,12.26959228515625,23.0,7.0,13.712615966796875,5,7,4,1,0,0,16,13.0,7.0,15,2.6666666666666665,6.698272705078125,12.0,4.0,2.795196533203125,19.0,4.666666666666667,8.503021240234375,4,3,9,0,2,0,A
I1,2013-12-22,Roma,Catania,4.0,0.0,H,1.0,0.0,H,21.0,10.0,10.0,1.0,11.0,19.0,9.0,3.0,1.0,4.0,0.0,0.0,1.22,6.5,11.0,1.25,5.5,11.5,2013,3,0,2,6.0,6.0,38,6.0,17.90283203125,31.0,10.333333333333334,13.977386474609375,7.0,5.666666666666667,3.995819091796875,11,5,0,0,0,1,18,8.0,8.0,10,0.0,1.29180908203125,10.0,3.3333333333333335,4.596466064453125,28.0,4.0,17.507568359375,2,4,10,0,0,2,A
I1,2013-12-22,Sampdoria,Parma,1.0,1.0,D,1.0,0.0,H,8.0,15.0,3.0,5.0,16.0,18.0,4.0,4.0,2.0,4.0,0.0,0.0,2.5,3.2,2.88,2.55,3.1,2.85,2013,1,1,12,15.0,7.0,17,3.0,8.397247314453125,18.0,6.0,8.957733154296875,24.0,7.333333333333333,11.18353271484375,4,5,7,0,0,1,6,11.0,7.0,19,2.0,5.681243896484375,22.0,7.333333333333333,8.903594970703125,24.0,7.0,11.88507080078125,4,7,5,0,0,2,A
I1,2013-12-22,Inter,Milan,1.0,0.0,H,0.0,0.0,D,15.0,18.0,7.0,5.0,13.0,15.0,5.0,7.0,3.0,4.0,0.0,1.0,2.63,3.3,2.63,2.5,3.3,2.75,2013,3,0,5,9.0,7.0,28,4.333333333333333,15.118438720703125,36.0,12.0,22.117706298828125,21.0,10.666666666666666,8.85369873046875,7,7,2,2,0,0,8,3.0,6.0,19,2.3333333333333335,7.710235595703125,25.0,8.333333333333334,14.912078857421875,25.0,8.0,15.303009033203125,4,7,5,0,0,3,A
I1,2013-12-22,Sassuolo,Fiorentina,0.0,1.0,A,0.0,0.0,D,9.0,10.0,3.0,5.0,18.0,10.0,2.0,3.0,5.0,3.0,0.0,0.0,4.33,3.4,1.85,4.4,3.5,1.8,2013,0,3,17,,7.0,14,2.3333333333333335,8.4825439453125,17.0,5.666666666666667,10.422576904296875,35.0,8.666666666666666,16.724517822265625,3,5,8,1,0,0,4,4.0,7.0,30,4.333333333333333,14.1595458984375,32.0,10.666666666666666,14.673828125,20.0,8.333333333333334,7.84796142578125,9,3,4,1,0,0,
I1,2013-12-22,Atalanta,Juventus,1.0,4.0,A,1.0,1.0,D,7.0,16.0,3.0,4.0,14.0,16.0,1.0,4.0,1.0,2.0,0.0,0.0,7.5,4.2,1.44,7.25,4.2,1.45,2013,0,3,11,10.0,7.0,18,1.3333333333333333,5.359619140625,17.0,5.666666666666667,7.704254150390625,21.0,4.333333333333333,14.464935302734375,5,3,8,0,0,1,1,1.0,7.0,43,6.333333333333333,19.8125,35.0,11.666666666666666,13.7633056640625,10.0,5.333333333333333,4.968505859375,14,1,1,8,0,0,A
I1,2013-12-22,Bologna,Genoa,1.0,0.0,H,0.0,0.0,D,19.0,5.0,3.0,1.0,23.0,21.0,8.0,4.0,5.0,1.0,0.0,0.0,2.1,3.25,3.5,2.05,3.25,3.7,2013,3,0,19,14.0,7.0,12,1.6666666666666667,5.75238037109375,16.0,5.333333333333333,7.4874267578125,31.0,7.0,16.10101318359375,2,6,8,0,0,1,13,17.0,7.0,20,2.6666666666666665,8.701507568359375,17.0,5.666666666666667,8.35516357421875,19.0,6.0,8.652801513671875,5,5,6,0,0,2,A
I1,2014-01-02,Milan,Torino,1.0,1.0,D,0.0,1.0,A,23.0,6.0,6.0,2.0,14.0,12.0,13.0,3.0,2.0,2.0,0.0,0.0,1.6,3.8,5.75,1.57,3.8,6.0,2013,1,1,8,3.0,11.0,19,2.3333333333333335,7.9449615478515625,25.0,8.333333333333334,15.709945678710938,26.0,8.0,16.866348266601562,4,7,6,0,0,3,7,16.0,11.0,25,3.0,9.521636962890625,30.0,10.0,12.775421142578125,24.0,7.333333333333333,13.428573608398438,6,7,4,2,0,0,A
I1,2014-01-02,Bologna,Udinese,0.0,2.0,A,0.0,1.0,A,16.0,6.0,1.0,3.0,8.0,18.0,5.0,5.0,3.0,4.0,0.0,0.0,2.5,3.1,2.9,2.6,3.0,2.85,2013,0,3,19,14.0,11.0,15,1.6666666666666667,6.553924560546875,17.0,5.666666666666667,7.37847900390625,31.0,7.0,15.532928466796875,3,6,8,1,0,0,14,5.0,12.0,20,2.3333333333333335,5.7831268310546875,17.0,5.666666666666667,7.8468780517578125,22.0,5.666666666666667,14.0777587890625,6,2,9,0,1,0,A
I1,2014-01-02,Cagliari,Fiorentina,1.0,0.0,H,1.0,0.0,H,13.0,14.0,6.0,3.0,22.0,17.0,2.0,7.0,2.0,1.0,0.0,0.0,3.25,3.2,2.25,3.2,3.25,2.25,2013,3,0,15,12.0,12.0,20,1.3333333333333333,4.300201416015625,18.0,6.0,4.8594970703125,24.0,5.666666666666667,12.111251831054688,4,8,5,0,0,1,4,4.0,11.0,33,5.333333333333333,16.15789794921875,33.0,11.0,15.5869140625,20.0,8.666666666666666,8.384918212890625,10,3,4,1,0,0,A
I1,2014-01-03,Roma,Inter,0.0,0.0,D,0.0,0.0,D,10.0,11.0,4.0,1.0,14.0,19.0,5.0,6.0,0.0,1.0,0.0,0.0,1.62,3.8,5.5,1.67,4.0,5.25,2013,1,1,2,6.0,12.0,41,6.0,18.463134765625,35.0,11.666666666666666,15.576583862304688,7.0,5.666666666666667,3.9608001708984375,12,5,0,1,0,0,5,9.0,12.0,31,4.333333333333333,15.277969360351562,37.0,12.333333333333334,21.187759399414062,21.0,10.666666666666666,8.129974365234375,8,7,2,3,0,0,A
I1,2014-01-11,Parma,Inter,2.0,0.0,H,1.0,0.0,H,11.0,14.0,4.0,1.0,18.0,19.0,5.0,2.0,3.0,1.0,0.0,0.0,3.4,3.4,2.1,3.1,3.2,2.3,2014,3,0,19,6.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,5.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,A
I1,2014-01-11,Napoli,Roma,2.0,0.0,H,1.0,0.0,H,15.0,8.0,6.0,2.0,13.0,11.0,6.0,5.0,2.0,3.0,0.0,0.0,2.4,3.3,2.9,2.45,3.3,2.95,2014,3,0,5,3.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,A
I1,2014-01-11,Empoli,Juventus,0.0,2.0,A,0.0,0.0,D,12.0,18.0,4.0,7.0,15.0,16.0,6.0,6.0,2.0,1.0,1.0,0.0,7.5,4.2,1.44,7.0,4.25,1.45,2014,0,3,15,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,
I1,2014-01-12,Sampdoria,Napoli,1.0,1.0,D,0.0,0.0,D,14.0,14.0,3.0,2.0,18.0,20.0,10.0,6.0,3.0,2.0,0.0,1.0,3.3,3.4,2.2,3.2,3.2,2.25,2014,1,1,7,12.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,3.0,1.0,3,1.0,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,0.0,1,0,0,1,0,0,A
I1,2014-01-13,Sampdoria,Udinese,3.0,0.0,H,1.0,0.0,H,20.0,4.0,6.0,1.0,22.0,21.0,5.0,6.0,3.0,3.0,1.0,2.0,2.38,3.2,3.0,2.5,3.1,2.95,2013,3,0,12,15.0,22.0,18,3.0,8.245498657226562,19.0,6.333333333333333,9.047225952148438,25.0,7.666666666666667,11.175750732421875,4,6,7,0,0,2,14,5.0,11.0,23,3.3333333333333335,8.411094665527344,19.0,6.333333333333333,9.622657775878906,22.0,6.333333333333333,14.63262939453125,7,2,9,0,1,0,A
I1,2014-01-13,Inter,Chievo,1.0,1.0,D,1.0,1.0,D,9.0,9.0,5.0,1.0,10.0,13.0,6.0,3.0,1.0,1.0,0.0,0.0,1.44,4.33,7.0,1.42,4.33,7.5,2013,1,1,5,9.0,10.0,32,4.666666666666667,16.05890655517578,37.0,12.333333333333334,22.06067657470703,21.0,10.666666666666666,9.428268432617188,8,8,2,3,0,0,16,13.0,22.0,15,2.6666666666666665,7.4702301025390625,13.0,4.333333333333333,3.6124420166015625,23.0,5.0,10.864791870117188,4,3,10,0,2,0,A
I1,2014-01-18,Roma,Livorno,3.0,0.0,H,2.0,0.0,H,22.0,4.0,10.0,0.0,16.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,1.18,6.5,15.0,1.17,6.75,15.5,2013,3,0,2,6.0,15.0,42,6.0,17.7471923828125,35.0,11.666666666666666,14.383995056152344,7.0,5.666666666666667,3.9432907104492188,12,6,0,0,0,1,20,,28.0,13,1.3333333333333333,4.1436767578125,16.0,5.333333333333333,5.8671417236328125,29.0,6.333333333333333,15.394317626953125,3,4,10,0,2,0,
I1,2014-01-18,Juventus,Sampdoria,4.0,2.0,H,3.0,1.0,H,18.0,17.0,5.0,5.0,8.0,12.0,3.0,10.0,1.0,3.0,0.0,0.0,1.17,6.5,17.0,1.17,7.0,14.0,2013,3,0,1,1.0,27.0,46,7.333333333333333,22.40625,39.0,13.0,16.67852783203125,11.0,6.666666666666667,6.0155029296875,15,1,1,8,0,0,12,15.0,5.0,21,3.0,9.165718078613281,22.0,7.333333333333333,10.088066101074219,25.0,7.666666666666667,10.673812866210938,5,6,7,1,0,0,A
I1,2014-01-19,Atalanta,Cagliari,1.0,0.0,H,0.0,0.0,D,12.0,16.0,5.0,1.0,9.0,8.0,4.0,5.0,3.0,0.0,0.0,1.0,2.45,3.1,3.0,2.35,3.1,3.2,2013,3,0,11,10.0,28.0,18,1.3333333333333333,4.4239501953125,18.0,6.0,7.4937286376953125,25.0,5.666666666666667,15.985397338867188,5,3,9,0,1,0,15,12.0,17.0,23,1.3333333333333333,5.2223663330078125,19.0,6.333333333333333,4.87506103515625,24.0,5.666666666666667,11.354454040527344,5,8,5,1,0,0,A
I1,2014-01-19,Chievo,Parma,1.0,2.0,A,1.0,1.0,D,8.0,10.0,2.0,4.0,17.0,16.0,3.0,1.0,2.0,3.0,0.0,0.0,2.8,3.1,2.6,2.8,3.0,2.65,2013,0,3,16,13.0,6.0,16,3.0,8.356208801269531,14.0,4.666666666666667,4.521064758300781,24.0,5.333333333333333,12.545677185058594,4,4,10,0,2,0,6,11.0,28.0,20,2.3333333333333335,6.9910125732421875,23.0,7.666666666666667,9.871719360351562,25.0,7.333333333333333,12.798004150390625,4,8,5,0,0,2,A
I1,2014-01-19,Genoa,Inter,1.0,0.0,H,0.0,0.0,D,14.0,11.0,6.0,5.0,14.0,13.0,11.0,5.0,5.0,1.0,0.0,0.0,3.9,3.4,1.95,4.0,3.3,1.95,2013,3,0,13,17.0,28.0,20,2.6666666666666665,9.057785034179688,17.0,5.666666666666667,8.716644287109375,20.0,6.0,9.767807006835938,5,5,7,0,0,2,5,9.0,6.0,33,4.666666666666667,15.14078140258789,38.0,12.666666666666666,21.594791412353516,22.0,11.0,9.564720153808594,8,9,2,0,0,1,A
I1,2014-01-19,Milan,Verona,1.0,0.0,H,0.0,0.0,D,25.0,13.0,7.0,3.0,11.0,12.0,5.0,10.0,2.0,1.0,0.0,0.0,1.44,4.33,7.0,1.45,4.33,6.75,2013,3,0,8,3.0,17.0,20,2.3333333333333335,7.855293273925781,26.0,8.666666666666666,15.456535339355469,27.0,8.333333333333334,16.65192413330078,4,8,6,0,0,4,10,,28.0,29,1.6666666666666667,6.6318359375,31.0,10.333333333333334,13.810302734375,26.0,6.666666666666667,17.42218017578125,9,2,6,1,0,0,
I1,2014-01-19,Sassuolo,Torino,0.0,2.0,A,0.0,1.0,A,15.0,6.0,2.0,5.0,18.0,17.0,10.0,4.0,3.0,2.0,0.0,0.0,2.7,3.2,2.6,2.7,3.2,2.6,2013,0,3,17,,28.0,14,2.3333333333333335,7.51568603515625,17.0,5.666666666666667,9.603866577148438,36.0,9.0,16.701126098632812,3,5,9,0,1,0,7,16.0,17.0,26,3.3333333333333335,10.991287231445312,31.0,10.333333333333334,14.133804321289062,25.0,7.666666666666667,14.356864929199219,6,8,4,2,0,0,
I1,2014-01-19,Catania,Fiorentina,0.0,3.0,A,0.0,3.0,A,9.0,12.0,3.0,4.0,16.0,9.0,3.0,3.0,2.0,1.0,0.0,0.0,3.6,3.4,2.05,3.8,3.3,2.0,2013,0,3,18,8.0,28.0,10,0.0,1.294342041015625,10.0,3.3333333333333335,4.9505767822265625,32.0,4.0,21.2850341796875,2,4,11,0,0,2,4,4.0,17.0,33,5.333333333333333,17.157073974609375,33.0,11.0,16.04345703125,21.0,8.666666666666666,9.153396606445312,10,3,5,1,0,0,A
I1,2014-01-19,Bologna,Napoli,2.0,2.0,D,1.0,0.0,H,10.0,11.0,2.0,4.0,23.0,14.0,5.0,5.0,4.0,2.0,1.0,0.0,5.0,3.75,1.67,5.0,3.8,1.65,2013,1,1,19,14.0,17.0,15,1.6666666666666667,5.4605560302734375,17.0,5.666666666666667,6.825958251953125,33.0,7.666666666666667,16.244979858398438,3,6,9,0,1,0,3,2.0,29.0,36,5.333333333333333,16.67535400390625,36.0,12.0,16.3184814453125,20.0,7.666666666666667,12.108047485351562,11,3,3,1,0,0,A
I1,2014-01-19,Udinese,Lazio,2.0,3.0,A,1.0,0.0,H,10.0,20.0,3.0,5.0,10.0,15.0,3.0,2.0,2.0,3.0,0.0,1.0,2.5,3.1,2.9,2.5,3.1,2.9,2013,0,3,14,5.0,6.0,23,3.3333333333333335,9.725078582763672,19.0,6.333333333333333,10.510547637939453,25.0,6.333333333333333,16.410064697265625,7,2,10,0,1,0,9,7.0,28.0,20,1.3333333333333333,6.494293212890625,22.0,7.333333333333333,9.132537841796875,26.0,5.333333333333333,15.607025146484375,5,5,7,5,0,0,A
I1,2014-01-25,Napoli,Chievo,1.0,1.0,D,0.0,1.0,A,23.0,3.0,4.0,1.0,12.0,15.0,11.0,2.0,1.0,2.0,0.0,0.0,1.29,5.25,10.0,1.26,5.5,11.0,2013,1,1,3,2.0,6.0,37,5.666666666666667,17.892364501953125,38.0,12.666666666666666,17.89361572265625,22.0,8.333333333333334,13.723945617675781,11,4,3,1,0,0,16,13.0,6.0,16,3.0,8.235233306884766,15.0,5.0,4.805942535400391,26.0,6.0,12.932018280029297,4,4,11,0,3,0,A
I1,2014-01-25,Lazio,Juventus,1.0,1.0,D,1.0,0.0,H,11.0,11.0,3.0,3.0,13.0,15.0,0.0,7.0,1.0,1.0,0.0,1.0,4.75,3.6,1.73,5.0,3.7,1.7,2013,1,1,9,7.0,6.0,23,2.3333333333333335,8.208084106445312,25.0,8.333333333333334,11.136581420898438,28.0,6.333333333333333,17.905075073242188,6,5,7,5,0,0,1,1.0,7.0,49,7.333333333333333,22.40625,43.0,14.333333333333334,16.881256103515625,13.0,7.333333333333333,6.98236083984375,16,1,1,9,0,0,A
I1,2014-01-26,Cagliari,Milan,1.0,2.0,A,1.0,0.0,H,7.0,21.0,1.0,8.0,21.0,19.0,4.0,9.0,3.0,1.0,0.0,0.0,3.8,3.3,2.0,4.1,3.4,1.91,2013,0,3,15,12.0,7.0,23,1.3333333333333333,5.648292541503906,19.0,6.333333333333333,4.929718017578125,25.0,5.666666666666667,12.057109832763672,5,8,6,1,0,0,8,3.0,7.0,23,2.3333333333333335,8.80850601196289,27.0,9.0,15.329830169677734,27.0,8.333333333333334,16.04568862915039,5,8,6,1,0,0,A
I1,2014-01-26,Fiorentina,Genoa,3.0,3.0,D,2.0,2.0,D,18.0,10.0,4.0,3.0,11.0,18.0,8.0,2.0,1.0,2.0,0.0,0.0,1.33,4.75,10.0,1.33,5.0,9.0,2013,1,1,4,4.0,7.0,36,6.333333333333333,19.156661987304688,36.0,12.0,17.771728515625,21.0,9.666666666666666,9.537635803222656,11,3,5,1,0,0,13,17.0,7.0,23,2.6666666666666665,9.849205017089844,18.0,6.0,8.677658081054688,20.0,6.0,9.327262878417969,6,5,7,1,0,0,A
I1,2014-01-26,Inter,Catania,0.0,0.0,D,0.0,0.0,D,13.0,5.0,3.0,0.0,13.0,15.0,14.0,4.0,1.0,2.0,0.0,0.0,1.33,4.75,9.5,1.35,4.75,8.5,2013,1,1,5,9.0,7.0,33,4.666666666666667,15.530351638793945,38.0,12.666666666666666,22.030794143676758,23.0,11.0,10.714000701904297,8,9,3,0,0,1,18,8.0,7.0,10,0.0,0.6471710205078125,10.0,3.3333333333333335,4.798530578613281,35.0,5.0,22.75091552734375,2,4,12,0,1,0,A
I1,2014-01-26,Livorno,Sassuolo,3.0,1.0,H,3.0,1.0,H,10.0,12.0,3.0,3.0,19.0,16.0,4.0,5.0,3.0,6.0,0.0,0.0,2.4,3.1,3.1,2.4,3.1,3.1,2013,3,0,20,,8.0,13,1.3333333333333333,4.18121337890625,16.0,5.333333333333333,5.939430236816406,32.0,6.333333333333333,17.724502563476562,3,4,11,0,2,0,17,,7.0,14,2.3333333333333335,7.032257080078125,17.0,5.666666666666667,9.194511413574219,38.0,9.666666666666666,17.188453674316406,3,5,10,0,2,0,
I1,2014-01-26,Parma,Udinese,1.0,0.0,H,1.0,0.0,H,12.0,7.0,5.0,2.0,12.0,11.0,8.0,5.0,3.0,3.0,0.0,0.0,2.0,3.3,3.8,1.87,3.4,4.25,2013,3,0,6,11.0,7.0,23,3.3333333333333335,9.145896911621094,25.0,8.333333333333334,11.355781555175781,26.0,8.0,13.754470825195312,5,8,5,0,0,2,14,5.0,7.0,23,3.3333333333333335,9.205801010131836,21.0,7.0,11.310937881469727,28.0,7.333333333333333,17.315872192382812,7,2,11,0,2,0,A
I1,2014-01-26,Sampdoria,Bologna,1.0,1.0,D,0.0,0.0,D,15.0,17.0,5.0,5.0,16.0,11.0,6.0,5.0,4.0,1.0,0.0,0.0,1.75,3.4,5.0,1.75,3.5,4.75,2013,1,1,12,15.0,8.0,21,3.0,10.12094497680664,24.0,8.0,11.52157211303711,29.0,8.333333333333334,13.088859558105469,5,6,8,1,0,0,19,14.0,7.0,16,1.6666666666666667,5.411918640136719,19.0,6.333333333333333,7.5457916259765625,35.0,8.333333333333334,16.60100555419922,3,7,9,0,0,1,A
I1,2014-01-26,Verona,Roma,1.0,3.0,A,0.0,1.0,A,6.0,19.0,3.0,5.0,18.0,11.0,4.0,6.0,3.0,2.0,0.0,0.0,4.75,3.6,1.75,4.6,3.7,1.72,2013,0,3,10,,7.0,29,1.6666666666666667,6.94091796875,31.0,10.333333333333334,14.1864013671875,27.0,6.666666666666667,18.672027587890625,9,2,7,1,0,0,2,6.0,8.0,45,6.0,18.38531494140625,38.0,12.666666666666666,15.281841278076172,7.0,5.666666666666667,3.9345359802246094,13,6,0,1,0,0,
I1,2014-01-26,Torino,Atalanta,1.0,0.0,H,0.0,0.0,D,18.0,12.0,4.0,2.0,12.0,11.0,10.0,3.0,4.0,4.0,0.0,1.0,1.75,3.4,5.0,1.75,3.6,4.6,2013,3,0,7,16.0,7.0,29,4.333333333333333,13.226112365722656,33.0,11.0,15.812995910644531,25.0,8.333333333333334,14.82101058959961,7,8,4,2,0,0,11,10.0,7.0,21,1.3333333333333333,5.45318603515625,19.0,6.333333333333333,7.388465881347656,25.0,5.666666666666667,14.749534606933594,6,3,9,1,0,0,A
I1,2014-02-02,Atalanta,Napoli,3.0,0.0,H,0.0,0.0,D,10.0,16.0,3.0,3.0,14.0,17.0,1.0,6.0,0.0,2.0,0.0,0.0,4.33,3.4,1.85,4.2,3.7,1.8,2013,3,0,11,10.0,7.0,21,1.3333333333333333,5.710968017578125,19.0,6.333333333333333,7.746967315673828,26.0,5.666666666666667,15.993907928466797,6,3,10,1,0,0,3,2.0,8.0,38,5.666666666666667,17.338760375976562,39.0,13.0,17.160675048828125,23.0,8.666666666666666,13.55435562133789,11,5,3,0,0,1,A
I1,2014-02-02,Chievo,Lazio,0.0,2.0,A,0.0,1.0,A,11.0,12.0,0.0,6.0,14.0,9.0,5.0,6.0,2.0,1.0,0.0,0.0,3.1,3.1,2.4,3.0,3.1,2.45,2013,0,3,16,13.0,8.0,17,3.3333333333333335,9.178163528442383,16.0,5.333333333333333,5.760393142700195,27.0,6.333333333333333,14.272649765014648,4,5,11,0,3,0,9,7.0,8.0,24,2.3333333333333335,7.248085021972656,26.0,8.666666666666666,10.566825866699219,29.0,6.666666666666667,18.303123474121094,6,6,7,0,0,1,A
I1,2014-02-02,Juventus,Inter,3.0,1.0,H,1.0,0.0,H,20.0,7.0,9.0,2.0,11.0,13.0,8.0,4.0,1.0,2.0,0.0,0.0,1.4,4.5,7.5,1.42,4.5,7.25,2013,3,0,1,1.0,8.0,50,7.666666666666667,24.203125,44.0,14.666666666666666,18.839065551757812,14.0,7.666666666666667,8.006805419921875,16,2,1,9,0,0,5,9.0,7.0,34,4.666666666666667,15.070839881896973,38.0,12.666666666666666,21.29811191558838,23.0,11.0,10.282781600952148,8,10,3,0,0,2,A
I1,2014-02-02,Sassuolo,Verona,1.0,2.0,A,0.0,0.0,D,12.0,13.0,2.0,1.0,15.0,19.0,6.0,5.0,2.0,3.0,0.0,0.0,2.38,3.2,3.0,2.4,3.2,3.0,2013,0,3,17,,7.0,14,2.3333333333333335,7.2583160400390625,18.0,6.0,9.80233383178711,41.0,10.0,19.850086212158203,3,5,11,0,2,0,10,,7.0,29,1.6666666666666667,5.818115234375,32.0,10.666666666666666,13.40667724609375,30.0,7.666666666666667,19.709060668945312,9,2,8,0,1,0,
